"","BjSa-1","BjSa-2","BjSa-4","BjSa-5","BjSa-6","BjSa-7","Past-1","Past-2","Past-3","Past-4","Past-5","Past-6","Replant-1","Replant-2","Replant-3","Replant-5","Replant-6","Replant-7"
"344804e624fbe06481c39a65cb92e4cb",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"7d851674ccc338cd6dd173d9dfa52f76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"21eab66c05eee3267a831d6af2a5c1fd",0,0,0,0,0,0,0,0,0,0,0,0,26,18,39,22,0,20
"3ad39abb3e44c5083ed6bc02987c5a12",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"4739fab9499a3ebcf0872576ec1a20b4",0,0,0,0,0,0,0,0,0,0,0,14,19,33,59,9,6,0
"bd8c887a4881e1dccd2d7290f5e20b2e",0,0,6,0,0,0,0,0,0,0,0,0,6,0,16,4,0,0
"66ed9b3a89964346eda80eb3fd500af0",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"572af0eae5b39b05a47a03dad7bf43d7",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
"facdc0d12649da502046c33a99393e7b",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcf08d9ade34faba5a4ab7d6b8970631",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"90c96ca2967f926e08473a2d31aa2eed",0,0,0,0,0,0,45,18,53,54,48,55,9,19,19,0,0,0
"c441757fd1876c926bc6cc83563e4fe6",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,7
"9e8afb57f84bf92dfe52378adf43cc7a",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"de6a0a8c796518b72f541ff54098f0c7",17,24,127,0,0,0,0,0,0,0,0,0,127,85,127,101,96,118
"5c8cd485a5db1b2fa7eba3d28b82a311",0,0,45,0,4,0,0,0,0,0,19,12,94,75,106,131,188,169
"1a5e9e4683fda2963ccfcff3d22ecb81",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f184b19a108c3585c42974a317cca025",0,0,33,0,0,0,0,0,0,0,0,0,20,25,27,31,33,52
"a9e345e6982e801e85dd579a0774dcd6",0,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"0ab1cd8503d14c11eb9586f2e6763755",0,0,21,0,0,0,9,0,0,0,0,0,0,0,13,12,15,6
"3fda76de18e9f93463ce42c8ca684332",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"34faedd16113af98aa2f332689a7050b",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"ed2ab9aa9a538202d980f372c27841b4",14,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0
"c76cb7b327661e9252bb890ad3cc207f",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"73398bc7a665eae360769542a8490f42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"8eea736c3223fbb821c966e94cb8b229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"06926887bb41b26d89251da4e72bda2c",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"e60720a3be2846d2b95cfd2a5d5e1f6b",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"309ba2da0200b8372e92f7d21e839f76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"bf19ab9a245f6eb26994749b278df240",0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0
"fd4fd59a5b79c929c6e23d285aada866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"d4309e7c666a217b972c260866d5c7f3",32,18,15,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5e612896c86143f42162ce1127f169b",0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,2
"7fd0d970a2977e0d36790fb2284d12ad",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d9f735b9d699c1e3b6cb01df420d3128",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1ec76772c318a0ac11d9e8efd8b1dc3",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"e75ac190a6c1fdabaf390ae96f8ab004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"b68e4b16070def7376e81a4f728ce349",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32f8dee05cc2322d9aaf5b68ae596fee",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"a10b76e0e4725fd90351a465753803d6",0,14,43,0,26,0,0,0,0,12,0,59,0,0,0,15,0,8
"8b2e52e7007e0b42d334e40dadd093ea",0,0,0,0,0,34,0,0,0,0,0,0,0,23,0,0,0,0
"cffdb5b48ebc037247f35ea72c0a4736",0,0,0,0,0,0,31,0,0,16,0,0,0,0,0,0,0,0
"8abc040d6a4d1a8c6f5346bc5a7b1d29",0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"098ba7463c20f9119326c029a825cb0e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"ed554ad924ed5caec4bcc2bd97a142ce",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364c21c591be5c975f053dd126986983",373,265,460,951,864,1970,175,79,78,216,143,84,0,0,96,0,0,0
"1ae58d7508b63b71cd45856c16a60283",0,0,0,0,0,0,0,0,63,0,0,0,170,101,0,131,104,65
"c63b0dbcc03e6ff63b16bdc4a69b339b",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"3d8ffdef731edba02ac2f34eb2ba6709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
"d1aeb25e6a06c36a3b5a2af8186f61e3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,17,0
"8b5e1a48f45eb141ad2bd3924efdff25",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"583062ad97f5a4ab173144d3738eefa7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0
"db9043ed7a17ca21c8b3decb34170a49",0,0,0,0,22,0,0,0,0,0,0,0,0,0,35,0,0,0
"ed004e931d4637d349b3d382149a160a",0,0,48,0,0,0,0,0,0,0,0,0,0,31,0,0,44,0
"7e93028fcf06df75d0b018955ed6889d",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"19b6d5ba2392668c76fddd6928d73372",0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
"01f5cfa68c6bcb1b06822b8659b66d24",0,0,0,0,0,0,0,0,27,38,73,103,0,60,0,0,43,67
"47235b4ff08c1d2274f5f9ab4c95e97d",0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
"325765ea1462a923d9ac51c413bab4f5",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"59ea1c3d90d5b7a11d6fd6140ba32300",0,0,40,0,0,0,0,0,0,0,0,0,21,40,41,49,40,33
"a96de50c0ed4904c0ce3dfe2b5801ca7",0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,48,0
"64e16906d22baba262c49420f26fbf98",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0797ae0732b9eb750bfc8d0fadba1fd6",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76fed0c69c769fe95c07daed890c69b6",0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86e336ee40710308786abaf4d9542f22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"bb5843727790fd173c3d9d171a171a18",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7f381939397171cc139c7822a7f8896a",0,0,0,0,0,0,0,0,0,0,0,0,54,17,38,40,49,54
"a14ca9ae3e6380cb4641c2262695e47a",0,15,19,6,0,0,0,0,0,0,0,0,79,48,54,37,47,42
"f3e7ddd42efa5a6e016f748334dd2ba0",88,47,0,44,99,44,0,0,0,0,0,0,0,0,0,0,0,0
"5e59580e28cc264e8dc851a25ff56d51",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1ee7c43dabffb858c2c0d4d6c7293be9",34,0,23,17,0,0,0,0,0,0,0,0,41,56,73,69,52,84
"8b5015ce483bb05ae1893877e8c64a9f",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b70b33b23bbe9fcab2702a6d5e3e6fd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"32373e5fccf5d6ce644115e875fda74b",3,4,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"030478dfca91eda384bc805b62c8317a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"b3c02c82bdb841d6a7293f632d08647b",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"daa34cd512922cc77204f085490767c1",0,0,0,7,0,9,9,0,0,0,0,0,0,0,0,0,20,20
"ea78f5d3b15a28404b2cbd0e920bcb98",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b21e2ef85d54b8d81fc0b2c34a0327e0",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ded70e6ead1dfbb6fb889af936ec3f26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,92,13,0
"bdb8936d812bd705d31218c26083cbc0",0,0,0,0,0,0,25,0,0,24,90,31,12,9,0,40,0,44
"19d30814920ca2962ced650dd5a114f8",0,0,0,0,0,0,0,0,0,0,0,0,7,21,12,0,7,9
"e44a7ced512aa1124f4d0135f187cb10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"a90354d036979579b0bbb1086e322142",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11,0,0
"ad8ff5528a55c08b2321638a0f465043",0,138,13,0,0,0,0,0,0,0,0,0,11,32,13,13,15,0
"d76a8b7b17532856dbb8b56145c0bc45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"b6c6358ec50d5861af6632b33774158c",0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"63c1bafa6d32cf7842a088b1bdce73a5",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"f4adb9a91540ca2a6c0deac87226b3d4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
"ea1a23d1df885298f244796abc1d1805",0,0,37,0,0,0,0,0,0,0,0,0,22,0,0,226,24,0
"d25df0ff0721259c671c174338c877e1",0,0,127,41,0,0,40,0,35,63,64,76,63,64,63,0,46,161
"e0fce9176d2f769c5192bc29c550205e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,24
"ff98f6ca45bd879d5390e344ddc86d80",0,146,78,0,0,0,52,0,63,37,45,54,148,95,115,560,117,118
"8f44b3268d87e1928da79811a7dc6bca",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"bb3ebf62af0f47736ea7dfa8a0449171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"2525fd07fbb80c2c6764b566f2fb3eed",0,0,13,0,0,0,0,0,0,0,0,0,17,23,22,44,22,17
"3b07d64ca13e8579705583e66f1a9696",0,0,0,0,0,0,0,0,21,0,34,52,30,38,33,54,46,31
"5e0271bf805a593ba40e701e4554f7f9",0,0,58,0,0,0,0,0,0,0,0,0,49,64,61,95,64,91
"46b5ffa8ac0cd64106d7ecff522d1ffb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
"915bf46ee052ea76bc29281994553067",50,29,53,49,67,82,0,0,0,0,0,0,27,54,50,0,0,0
"300dbccbe91493a9445f5193e8c30967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"53e1db05cfd415c4e1f1fa6709f97d6d",29,17,64,0,0,0,0,0,0,0,0,0,21,78,38,37,62,63
"a39e1c7f637fc7524b226ec8ab186b49",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"4cb2f62d13e74f53ceb794d1dcbc5d49",0,0,162,0,0,0,0,0,0,0,0,0,69,0,78,38,51,0
"f65c75b829c285fa448a8997073b4d9d",41,39,0,33,58,17,0,0,0,0,0,0,56,0,0,0,0,33
"12fd215227aabcf33fe2163d9398bb25",0,0,76,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0
"f3c2c169c76a05ed014b7e87dcd16f99",0,0,0,0,0,0,0,0,0,0,0,0,47,339,68,0,71,0
"e58ec44182b40464a6c4163fbb4c117d",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632e39852bd9e637ee9e65b27bb799de",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"2b39c2b7b6a53dfbb9608b7288ae3082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0
"380d5497a114da55c92b8ea7eca6ef4e",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
"da5c23e9b178c66161434df1d96f20a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"fb05990be20cae5e4320f3f105d060e1",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"8c32ae763eef29ffdb6b934ebcb6f6ff",191,338,0,84,78,94,0,0,0,0,0,0,0,0,0,0,0,0
"f42531ac3d90a4444816b30c6f263890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"3a72502b1bd13796dae57ff709b6ec4c",354,165,194,196,382,274,278,220,185,258,234,171,282,330,346,216,236,448
"c42c2e87ff408d5f1adf0ebd993568a0",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b13bb396faa286fc8355b60550dba2cd",0,0,0,0,63,0,0,0,0,0,0,0,0,0,57,0,0,0
"70d26c91d1e9add422d89851f3c3fe41",0,0,77,154,0,46,0,0,0,0,0,0,52,104,37,0,0,51
"e819d9b83248fab6752e8fbcbaf7c3d6",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c838139acb1e432c4c15699e13f31487",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08a70cdeb10f1fc740c8461eadcf452a",0,0,37,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8fc85c076f306457727550b40615c9f5",3,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e2598f2cf931d06e524833fa653bf58",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"87157db173e14e67ac8c9f1023a39d91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2a4fe25c0e628fb0919d69fc459b4b67",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e57e7b5cc6cefcd680c6fb927d2c3cb6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"44159581b3f9aced4f3e4c8cdd461672",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8df578adcc81d0230ffae663242d4f36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"6fa8de330067bea85284ef249e372a12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"df6dd0849e4081eb20b96d885fbcd63c",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"35a2878fb95c8f2f471a2099c903154d",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b213828817e11e35905e80e11572c644",51,24,18,35,23,45,66,43,39,55,28,18,26,27,37,38,32,15
"eb650fc3ed230cc52386299430a386b1",0,0,0,0,0,0,85,62,29,106,0,68,0,0,0,0,0,0
"d3f9f104b7dcb428fb536bfc924d96f3",0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,0,0,0
"ada4476151c0f812b4ec3a4e92243f01",0,0,0,0,0,0,24,19,39,32,20,0,0,0,0,0,0,0
"c13cf0490efd6072be241697f04f2f74",7,6,0,12,0,17,33,34,27,42,34,15,0,0,0,0,0,0
"f4e66d9cb846eb302c61283877204f9d",0,15,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"45ec3729b378b42db5ca9ca671ac0c76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"741ba44382b1d3b3f208d543c059fde2",0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,27,0
"7c46ef4195a4ffd57847077f08047ef4",0,5,19,10,9,9,0,0,0,0,0,0,0,9,14,8,15,14
"2915cdd60d99a353177d2f33dea41442",0,0,31,0,0,0,0,0,0,0,0,0,29,28,49,45,21,32
"08e2322ff255606fd97a29add647ee55",12,0,0,25,26,21,0,0,0,0,0,0,0,0,0,0,0,0
"6b1529b8c7455a921ced9a339b0e18df",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"d8566ced5c98f3126ef5a31c66fea2fd",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"6ca480af1b97d4971ecfbe5b666d9e3f",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"a46309896efce1cce3eb882adf16f307",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"5532be73d27a50812b5606aa8a49c995",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"a521fd2cc85e5846f086a856ff4e2c94",34,79,85,27,29,46,0,0,0,0,0,0,0,0,0,0,0,0
"d5ed7fe1835e37591a2b674c4eee4fc8",68,36,166,48,29,36,0,0,0,2,15,6,38,59,57,61,123,42
"a9b23b0b661b095a58c8579a13669a85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"e54bfaad5fa8ead47cb2683dacf3450d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3153703e41b7ad15bd23fea9d8f94803",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5dc42f53c4b02060c165036c18b419d9",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0
"e1fbe3f5ddadeb820ebecaf93fe21251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
"f993508b1bbbef5dfe7c933f23715251",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7ab79dfe545fe03aea9a45943c72090f",10,0,14,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0
"22bf6a229dcddcc5b16582cea14b2bea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"c9179597f9f090cac93519d5e48106dd",0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"f99ed93dbd0684abc51256f81a45fa62",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"9035d3195b18c3894ac02d400ebfcb2c",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"08f3a66fb4449ddfad0e4f9d211dbbd7",0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0
"87c7d90ffa08688953f37defa40a18c6",10,14,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4677cb944c2063bb91743e9e4cec818c",3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d980dcdeb9b9c683bedafb7fdda8522",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"782d80aacecb1d02b4774ff7761f27e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"dd3201914e5164b846974f2182e0218a",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"a063d20bb3fb11f842132a80baf4ebaf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"ca213b50ceeef83b03913da26d2eea6b",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"27ff5954f2d65bd9e49ab352270c901f",40,19,43,5,17,29,0,0,2,0,0,0,24,11,0,4,16,25
"399cb8c1e7aa3e72eb923154a9f2bbc5",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c31ea7808df2d848f36a03b40cf49f1a",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5baa13a777ae0903a8c316d48189286",49,21,42,37,55,52,0,0,0,0,0,3,0,26,16,37,20,12
"a3eb4148a8ad5142d6f2e84ec6f78fbf",4,0,0,2,2,0,0,0,0,0,0,0,0,2,0,3,0,0
"aa2593d4a1f47e17484136c26ecf7f0a",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"49403ad0c767dd90a193b509e2321fdc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"250dbe5bc2cb1298556c18137c1e8953",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"976cb83a359ea49d77f2d1ef3212f473",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"63e3e2259a351a12285445d62413bf15",0,0,0,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"36c56205ba38753f9b0a9ee9f8439182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"f50daf2687c56006324eeb545c4bcbc4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"3e1980c095efafeaa0dcf2485e571620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
"9efaea98dc7833ddb7890d4d017ac094",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63a7f95c32343e8d5c30277ab4df3e83",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"5ee65912783d2bcc0a44ee29a90db981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
"cc1c67dd0f7aa6f49e1dcd186496cbb0",0,9,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0
"ccb79eb7a6bdb5849384a272bf3b7403",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59455ae8ff9397e004802e467bf122e8",7,17,4,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"45d842b4f741aa913ec1f4fb97b21797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"244c8c2bff8dbce91ad3a72757bbccf7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"fca50ab4eb77022dc10c8b8860786672",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"cbb46889ac788e6a1cc50eecc026c1f7",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"cd9a9841df35e66163bd5e77c7f94d63",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"4200b80712811e9fb091d72ce39ecb72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"83f964508e3c5a3510f55820ffb05a76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"340d220cd137e776204b8ac1d34933ea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"e878594946135da2fa8ab47569973678",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"547b872413e66dfce34653c524405934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"d07479f726b948534c4641e87020ac96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"dc1d7d39b4ddd2a30ca022f7a3c0e770",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"11532995e1dc24f1c49de758ef3fec43",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db113945788d29f4f0ad01fb51ba0b3c",0,0,18,8,22,0,0,0,0,0,0,0,0,0,0,0,0,28
"79568d7923c77eaf541b3b6f23689370",0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"7233234ea4ef8ba03fbbd84d4828e620",0,0,11,0,0,0,0,0,0,0,0,0,0,21,24,0,0,44
"5c46a5a01964823fd11ae8248a548b68",0,13,0,18,0,8,0,0,0,0,0,0,0,0,0,13,13,0
"58bf42e967b768e78ef8ad19de85de76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"ba8f6b576295cab3f871f34ebc59f046",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,31,0,0
"e318b8a06daa9ea5c5c41916e2194aa4",0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0
"613783450eca853953912b4d8b5bad9c",0,0,31,0,0,0,0,0,0,0,0,0,0,35,0,45,0,25
"a10423b2235e0ae1d1c55acf41896999",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5205e47442fefa5f95f6ec076165f08",0,0,0,0,0,0,0,0,0,0,0,0,43,58,34,45,87,51
"5ea339d255c25cde8c9562dee9193a1d",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f954c0262f3763c554fde22bdddf2087",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"780380bb1e1022151e5eeb8cfd52d803",0,0,0,0,0,0,41,0,25,21,47,57,0,0,0,48,20,31
"249be6f8c66d6c1f41a2ca3b2ada16fa",21,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"939ac297905f535ddebea38d5840e490",0,0,0,0,0,0,12,0,23,0,22,21,0,0,0,0,0,0
"0eb67ff7e081c1441256ca579ddcc117",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3e0839f75a1b09c712aebf16161af80",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"42363ca2dcd263cdcf0badddc2676504",0,0,0,0,0,0,0,0,0,0,0,0,61,38,57,67,64,84
"8fd6acb61958ca736fad70464ea12eb0",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"f8daab81b04c3755cdbeb69d8252f445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"8d199ec4f45489eedc95ead70ceb505f",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8db90ca519427cce5268d5cf9551d2d2",0,77,0,31,36,38,180,90,207,151,373,326,473,291,328,334,392,373
"f00d3862a1338551afcffd5b30726f02",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"791cc70d3693b19b6d6b2e16fe7d986c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"b8a427d29b6ed0b90b8060d3abea6991",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,35
"0cb0ae49cc4c8616d3d760736c4f4963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
"9f893ab7e43166b14a70d3f66d79ee8a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"c944153a25abb10adb89ce5b8787451c",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6addd57f82063e529074499e4025f6b2",0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
"c2c77b8e88e01012f801f28aa18bc08c",53,58,165,80,63,0,148,67,151,169,150,246,412,347,462,440,397,455
"4a0cf3ea73e84f15b7c52099a3fbf36c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"ca28544a69fe6ff8f6dafbf4a974eca5",0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,42,40,24
"89859d175a653353c94e8a70b8c86832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"906bc7e3f8217beea771466d5fa0c3ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"94ee4b5af727c67e8cca33272729569a",0,0,0,0,0,0,0,0,0,0,0,0,35,43,103,76,45,62
